id,subType,storageID,rarity,carryLimit,unk,sortOrder,flags,iconID,iconColor,carryItem,sellPrice,buyPrice,name,description
597,0,1,4,99,99,709,0,43,0,0,2000,20000,Beautiful Scale,Acquired by using the Bandit Mantle. In perpetual demand among collectors. <STYL MOJI_YELLOW_DEFAULT>(Trade-in Item)</STYL>
598,0,1,5,99,99,710,0,43,6,0,3000,30000,Lustrous Scale,Acquired by using the Bandit Mantle. A source of pride for any collector. <STYL MOJI_YELLOW_DEFAULT>(Trade-in Item)</STYL>
599,0,1,6,99,99,711,0,43,4,0,5000,50000,Glimmering Scale,Acquired by using the Bandit Mantle. A must-have for any collector. <STYL MOJI_YELLOW_DEFAULT>(Trade-in Item)</STYL>
600,0,1,3,99,99,712,0,22,6,0,400,4000,Bhernastone,"An Old World import. Beautiful, but not suitable for crafting. <STYL MOJI_YELLOW_DEFAULT>(Trade-in Item)</STYL>"
601,0,1,3,99,99,713,0,22,3,0,800,8000,Dundormarin,"An Old World import. Beautiful, but not suitable for crafting. <STYL MOJI_YELLOW_DEFAULT>(Trade-in Item)</STYL>"
602,0,1,4,99,99,714,0,22,24,0,1500,15000,Loc Lac Ore,"An Old World import. Beautiful, but not suitable for crafting. <STYL MOJI_YELLOW_DEFAULT>(Trade-in Item)</STYL>"
603,0,1,5,99,99,715,0,22,0,0,2000,20000,Val Habar Quartz,"An Old World import. Beautiful, but not suitable for crafting. <STYL MOJI_YELLOW_DEFAULT>(Trade-in Item)</STYL>"
604,0,1,6,99,99,716,0,22,4,0,5000,50000,Minegardenite,"An Old World import. Beautiful, but not suitable for crafting. <STYL MOJI_YELLOW_DEFAULT>(Trade-in Item)</STYL>"
605,0,1,3,99,99,717,0,43,4,0,1000,10000,Golden Scale,The scales of a Goldenfish. They shimmer like only pure gold can. <STYL MOJI_YELLOW_DEFAULT>(Trade-in Item)</STYL>
606,0,1,4,99,99,718,1024,43,4,0,10000,100000,Golden Scale+,The scales of a Great Goldenfish. Trades at the same price as actual gold. <STYL MOJI_YELLOW_DEFAULT>(Trade-in Item)</STYL>
607,0,1,3,99,99,719,0,43,0,0,2000,20000,Platinum Scale,The scales of a Platinumfish. They give off a beautiful gleam. <STYL MOJI_YELLOW_DEFAULT>(Trade-in Item)</STYL>
608,0,1,4,99,99,720,1024,43,0,0,20000,200000,Platinum Scale+,The scales of a Great Platinumfish. Their shine is nigh on blinding. <STYL MOJI_YELLOW_DEFAULT>(Trade-in Item)</STYL>
609,0,1,3,99,99,721,0,43,4,0,500,5000,Gilded Scale,The scales of a Goldenfry. Used by artisans in their crafts. <STYL MOJI_YELLOW_DEFAULT>(Trade-in Item)</STYL>
610,0,1,4,99,99,722,1024,43,4,0,5000,50000,Gilded Scale+,The scales of a Great Goldenfry. Used in the very finest of crafts. <STYL MOJI_YELLOW_DEFAULT>(Trade-in Item)</STYL>
611,0,2,1,10,10,727,4096,7,0,0,40,400,White Liver,"A white-colored liver, popular for its juicy texture. <STYL MOJI_YELLOW_DEFAULT>(Account Item)</STYL>"
612,0,2,2,10,10,728,4096,41,3,0,200,2000,Wyvern Tear,Bitter tears wept by wyverns on certain occasions. <STYL MOJI_YELLOW_DEFAULT>(Account Item)</STYL>
613,0,2,4,10,10,729,4096,41,3,0,500,5000,Large Wyvern Tear,"Large, bitter tears wept by wyverns on certain occasions. <STYL MOJI_YELLOW_DEFAULT>(Account Item)</STYL>"
614,0,2,2,10,10,730,4096,22,5,0,800,8000,Dragon Treasure,A shiny rock that elder dragons like to collect. <STYL MOJI_YELLOW_DEFAULT>(Account Item)</STYL>
615,0,2,4,10,10,732,4096,0,5,0,4000,40000,Old Dragon Treasure,A shiny rock that grew more brilliant in the care of an elder dragon. <STYL MOJI_YELLOW_DEFAULT>(Account Item)</STYL>
616,0,2,1,20,20,733,4096,4,8,0,12,120,Sunbloom,A flower from the Ancient Forest. It's been bathed in the warmth of the sun. <STYL MOJI_YELLOW_DEFAULT>(Account Item)</STYL>
617,0,2,2,10,10,734,4096,4,8,0,27,270,Shinebloom,A rare flower from the Ancient Forest. Has a scent of sunlight on its petals. <STYL MOJI_YELLOW_DEFAULT>(Account Item)</STYL>
618,0,2,3,10,10,735,4096,4,8,0,140,1400,Goldbloom,A precious flower from the Ancient Forest. It glitters brighter than gold. <STYL MOJI_YELLOW_DEFAULT>(Account Item)</STYL>
619,0,2,1,20,20,736,4096,1,0,0,10,100,Gourmet Shroomcap,A mushroom from the Ancient Forest. Known for its unique tenderness. <STYL MOJI_YELLOW_DEFAULT>(Account Item)</STYL>
620,0,2,2,10,10,737,4096,1,0,0,25,250,Exquisite Shroomcap,A rare mushroom from the Ancient Forest. Highly sought after by elite chefs. <STYL MOJI_YELLOW_DEFAULT>(Account Item)</STYL>
621,0,2,3,10,10,738,4096,1,0,0,150,1500,Spirit Shroomcap,A precious mushroom from the Ancient Forest. Possesses a fantastical glow. <STYL MOJI_YELLOW_DEFAULT>(Account Item)</STYL>
622,0,2,1,20,20,739,4096,4,2,0,14,140,Bauble Cactus,A cactus from the Wildspire Waste. Small but fleshy. <STYL MOJI_YELLOW_DEFAULT>(Account Item)</STYL>
623,0,2,2,10,10,740,4096,4,2,0,28,280,Jewel Cactus,A rare cactus from the Wildspire Waste. Big and meaty. <STYL MOJI_YELLOW_DEFAULT>(Account Item)</STYL>
624,0,2,3,10,10,741,4096,4,2,0,160,1600,Kingly Cactus,A precious cactus from the Wildspire Waste. The undeniable prickle king. <STYL MOJI_YELLOW_DEFAULT>(Account Item)</STYL>
625,0,2,1,20,20,742,4096,21,7,0,12,120,Hardfruit,"Fruit from the Wildspire Waste. Hard on the outside, juicy on the inside. <STYL MOJI_YELLOW_DEFAULT>(Account Item)</STYL>"
626,0,2,2,10,10,743,4096,21,7,0,24,240,Rockfruit,"Rare fruit from the Wildspire Waste. Tasty, but brutal on the chompers. <STYL MOJI_YELLOW_DEFAULT>(Account Item)</STYL>"
627,0,2,3,10,10,744,4096,21,7,0,145,1450,Wildfruit,Precious fruit from the Wildspire Waste. Not for the faint of heart. <STYL MOJI_YELLOW_DEFAULT>(Account Item)</STYL>
628,0,2,1,20,20,745,4096,13,24,0,16,160,Super Abalone,Coral Highlands seafood. A rare delicacy. <STYL MOJI_YELLOW_DEFAULT>(Account Item)</STYL>
629,0,2,2,10,10,746,4096,13,24,0,36,360,Choice Abalone,"Rare Coral Highlands seafood. Big in size, big in flavor. <STYL MOJI_YELLOW_DEFAULT>(Account Item)</STYL>"
630,0,2,3,10,10,747,4096,13,24,0,210,2100,Precious Abalone,Precious Coral Highlands seafood. A delicacy among delicacies. <STYL MOJI_YELLOW_DEFAULT>(Account Item)</STYL>
631,0,2,1,20,20,748,4096,37,0,0,18,180,Light Pearl,A jewel from the Coral Highlands. Gleams brilliantly. <STYL MOJI_YELLOW_DEFAULT>(Account Item)</STYL>
632,0,2,2,10,10,749,4096,37,0,0,38,380,Deep Pearl,A rare jewel from the Coral Highlands. Glows with a profound luster. <STYL MOJI_YELLOW_DEFAULT>(Account Item)</STYL>
633,0,2,3,10,10,750,4096,37,0,0,180,1800,Innocent Pearl,A precious jewel from the Coral Highlands. Glistens with purity. <STYL MOJI_YELLOW_DEFAULT>(Account Item)</STYL>
634,0,2,1,20,20,751,4096,42,11,0,15,150,Forgotten Fossil,A fossil from the Rotten Vale. It bears tracks from antiquity. <STYL MOJI_YELLOW_DEFAULT>(Account Item)</STYL>
635,0,2,2,10,10,752,4096,42,11,0,35,350,Legendary Fossil,A rare fossil from the Rotten Vale. The life it holds is long extinct. <STYL MOJI_YELLOW_DEFAULT>(Account Item)</STYL>
636,0,2,3,10,10,753,4096,42,11,0,200,2000,Mystical Fossil,A precious fossil from the Rotten Vale. The key to an ancient mystery. <STYL MOJI_YELLOW_DEFAULT>(Account Item)</STYL>
637,0,2,1,20,20,754,4096,21,14,0,14,140,Underground Fruit,Fruit from the Rotten Vale. It grows to maturity without sun. <STYL MOJI_YELLOW_DEFAULT>(Account Item)</STYL>
638,0,2,2,10,10,755,4096,21,14,0,34,340,Tainted Fruit,Rare fruit from the Rotten Vale. It thrives under arduous conditions. <STYL MOJI_YELLOW_DEFAULT>(Account Item)</STYL>
639,0,2,3,10,10,756,4096,21,14,0,190,1900,Elysian Fruit,Precious fruit from the Rotten Vale. Its aroma is not of this world. <STYL MOJI_YELLOW_DEFAULT>(Account Item)</STYL>
640,0,2,1,20,20,757,4096,22,7,0,30,300,Gaia Amber,Amber from the Elder's Recess. A golden tear plucked from the earth. <STYL MOJI_YELLOW_DEFAULT>(Account Item)</STYL>
641,0,2,2,10,10,758,4096,22,7,0,50,500,Dragonvein Amber,Rare amber from the Elder's Recess. It pulses with nature's raw energy. <STYL MOJI_YELLOW_DEFAULT>(Account Item)</STYL>
642,0,2,3,10,10,759,4096,22,7,0,250,2500,Ancient Amber,Precious amber from the Elder's Recess. A piece of antiquity. <STYL MOJI_YELLOW_DEFAULT>(Account Item)</STYL>
643,0,2,1,20,20,760,4096,22,3,0,32,320,Blue Beryl,A gem from the Elder's Recess. It shines with the color of the waves. <STYL MOJI_YELLOW_DEFAULT>(Account Item)</STYL>
644,0,2,2,10,10,761,4096,22,3,0,54,540,True Beryl,A rare gem from the Elder's Recess. It glints with the clarity of truth. <STYL MOJI_YELLOW_DEFAULT>(Account Item)</STYL>
645,0,2,3,10,10,762,4096,22,3,0,260,2600,Abyssal Beryl,"A precious gem from the Elder's Recess. Has a deep, hypnotic hue. <STYL MOJI_YELLOW_DEFAULT>(Account Item)</STYL>"
646,0,2,3,10,10,763,4096,4,7,0,100,1000,Sunkissed Grass,A special plant from the Ancient Forest. Known to cure all types of diseases. <STYL MOJI_YELLOW_DEFAULT>(Account Item)</STYL>
647,0,2,3,20,20,764,4096,1,5,0,88,880,Moonlit Mushroom,A special plant from the Ancient Forest. Radiates like the full moon. <STYL MOJI_YELLOW_DEFAULT>(Account Item)</STYL>
648,0,2,3,10,10,765,4096,4,1,0,84,840,Dragonbloom,A special flower from the Wildspire Waste. Hard as dragon scale. <STYL MOJI_YELLOW_DEFAULT>(Account Item)</STYL>
649,0,2,3,10,10,766,4096,21,4,0,80,800,Divineapple,Special fruit from the Wildspire Waste. Quite difficult to cultivate. <STYL MOJI_YELLOW_DEFAULT>(Account Item)</STYL>
650,0,2,3,20,20,767,4096,13,5,0,78,780,Violet Abalone,Special seafood from the Coral Highlands. Unique in both taste and aroma. <STYL MOJI_YELLOW_DEFAULT>(Account Item)</STYL>
651,0,2,3,10,10,768,4096,37,0,0,90,900,Platinum Pearl,A special jewel from the Coral Highlands. Bears a metallic sheen. <STYL MOJI_YELLOW_DEFAULT>(Account Item)</STYL>
652,0,2,3,10,10,769,4096,42,5,0,110,1100,Wicked Fossil,A special fossil from the Rotten Vale. Unspeakably ominous. <STYL MOJI_YELLOW_DEFAULT>(Account Item)</STYL>
653,0,2,3,10,10,770,4096,21,7,0,90,900,Heavenberry,Special fruit from the Rotten Vale. One bite'll send you to the pearly gates. <STYL MOJI_YELLOW_DEFAULT>(Account Item)</STYL>
654,0,2,3,10,10,771,4096,22,25,0,190,1900,Twilight Stone,A special gem from the Elder's Recess. The color of a sinking sun. <STYL MOJI_YELLOW_DEFAULT>(Account Item)</STYL>
655,0,2,3,10,10,772,4096,22,15,0,210,2100,Noahstone,A special gem from the Elder's Recess. Its brilliance engulfs all. <STYL MOJI_YELLOW_DEFAULT>(Account Item)</STYL>
656,0,2,4,1,1,773,6144,2,0,1,250,2500,Wyvern Egg,A flying wyvern's egg. Deliver it back to camp...if you can. <STYL MOJI_YELLOW_DEFAULT>(Account Item)</STYL>
657,0,2,3,1,1,774,6144,2,2,1,200,2000,Herbivore Egg,An herbivore egg. Deliver it back to camp...if you can. <STYL MOJI_YELLOW_DEFAULT>(Account Item)</STYL>
658,0,2,3,1,1,775,6144,2,8,1,300,3000,Lump of Meat,A lump of meat left by an Odogaron. Its distinct odor lures carnivores. <STYL MOJI_YELLOW_DEFAULT>(Account Item)</STYL>
659,0,2,1,10,10,776,4096,92,11,0,7,70,Shepherd Hare,An animal often seen scurrying down narrow side paths. Follow one and you might discover a new shortcut.
660,0,2,3,10,10,777,4096,92,8,0,77,770,Pilot Hare,A rare animal that appears on sunny days. They've been said to guide travelers who have lost their way.
661,0,2,1,10,10,778,4096,93,13,0,8,80,Woodland Pteryx,A bird common to forested areas. Its bones and feathers resemble those of a prehistoric creature.
662,0,2,3,10,10,779,4096,93,1,0,200,2000,Forest Pteryx,"A rare bird. Though it resembles fossilized species, it also has unprecedented physical features."
663,0,2,1,10,10,780,4096,94,3,0,6,60,Cobalt Flutterfly,"A beautiful, vibrant butterfly with cobalt-blue wings."
664,0,2,3,10,10,781,4096,94,5,0,120,1200,Phantom Flutterfly,"A brightly-colored, incredibly rare butterfly. The few sightings reported of it have all been on sunny days."
665,0,2,1,10,10,782,4096,92,12,0,5,50,Climbing Joyperch,An amphibian that has retained many of its ancient characteristics. Their songs can be heard during rainfall.
666,0,2,1,10,10,783,4096,92,2,0,7,70,Forest Gekko,"An arboreal lizard often found near brightmoss, predating on the insects that are drawn to the light."
667,0,2,1,10,10,784,4096,92,4,0,6,60,Wildspire Gekko,A lizard found near ant hills. Exceptionally large ant hills can draw surprisingly large numbers.
668,0,2,2,10,10,785,4096,92,1,0,8,80,Gloom Gekko,A lizard found in caves and other dark places. Their coloration serves as a warning to ward off predators.
669,0,2,3,10,10,786,4096,92,5,0,220,2200,Moonlight Gekko,"A rare lizard whose brightmoss diet causes its tail to glow, a trait it uses to lure in prey."
670,0,2,1,10,10,787,4096,94,4,0,5,50,Vaporonid,An Ancient Forest spider that spins webs larger in size than humans.
671,0,2,2,10,10,788,4096,94,19,0,8,80,Scavantula,A ground-dwelling spider whose chief diet is rotting flesh. Often found living in groups near bonepiles.
672,0,2,1,10,10,789,4096,93,10,0,12,120,Revolture,A carrion-eating bird that scavenges meat from carcasses. It is often spotted flying above large monsters.
673,0,2,1,10,10,790,4096,93,8,0,15,150,Blissbill,An herbivorous bird that feeds on fruits and seeds. Comfortable around humans and common near Astera.
674,0,2,1,10,10,791,4096,94,4,0,6,60,Omenfly,"Insects that emit light from their tails. They usually glow white, but will glow red when in danger."
675,0,2,3,10,10,792,4096,94,6,0,180,1800,Augurfly,"A strange, rare insect that appears during foul weather. They only enter their adult stage during rainfall."
676,0,2,1,10,10,793,4096,93,10,0,7,70,Scalebat,"A flying wyvern that evolved to adapt to life in caves, taking on a much smaller, bat-like appearance."
677,0,2,1,10,10,794,4096,94,11,0,6,60,Dung Beetle,A beetle known to roll balls of monster dung. This process hardens the dung into fine Slinger ammo.
678,0,2,2,10,10,795,4096,94,10,0,10,100,Bomb Beetle,A beetle known to roll large stones. Gathering from those stones often yields Slinger bomb pods.
679,0,2,1,10,10,796,4096,95,8,0,15,150,Pink Parexus,A fish whose physiology remains almost unchanged from its ancient ancestors. Its spiny fins help ward off predators.
680,0,2,3,10,10,797,4096,95,8,0,200,2000,Great Pink Parexus,A jumbo-sized Pink Parexus. It must have lived for countless years to reach this size.
681,0,2,1,10,10,798,4096,95,2,0,18,180,Burst Arowana,Fish that smell of gunpowder. Use their scales and fire herbs to craft large amounts of gunpowder.
682,0,2,1,10,10,799,4096,95,13,0,20,200,Bomb Arowana,Fish that smell of gunpowder. Use their scales and fire herbs to craft large amounts of quality gunpowder.
683,0,2,3,10,10,800,4096,95,2,0,180,1800,Great Burst Arowana,A jumbo-sized Burst Arowana. Greater in size and volatility. Handle with extreme care.
684,0,2,3,10,10,801,4096,95,13,0,200,2000,Great Bomb Arowana,A jumbo-sized Bomb Arowana. Greater in size and volatility. Handle with extreme care.
685,0,2,2,10,10,802,4096,93,8,0,8,80,Elegant Coralbird,The common name for a female Coralbird. Their vibrant pink color is a result of their coral diet.
686,0,2,3,10,10,803,4096,93,3,0,180,1800,Dapper Coralbird,"The common name for a Coralbird male. Extremely rare, as they only appear for mating."
687,0,2,2,10,10,804,4096,95,5,0,20,200,Andangler,"A fish bearing a luminous protrusion on its head, which it uses to lure Flying Meduso, its primary prey."
688,0,2,3,10,10,805,4096,93,0,0,200,2000,Downy Crake,"A legendarily rare bird, covered in decadently soft down. It travels atop the back of its symbiotic host."
689,0,2,3,10,10,806,4096,93,10,0,800,8000,Bristly Crake,"A legendarily rare bird, covered in bizarrely stiff, bristly down. It travels atop the back of its symbiotic host."
690,0,2,1,10,10,807,4096,95,6,0,3,30,Hopguppy,"A fish that bounces across the surface of the water, spreading its pectoral fins to glide farther."
691,0,2,3,10,10,808,4096,95,15,0,500,500,Petricanths,"Previously known via fossils, this species was thought extinct. Finding otherwise was a real surprise."
692,0,2,1,10,10,809,4096,92,9,0,20,200,Paratoad,A toad that releases paralyzing gas on impact. Its effect is potent enough to paralyze even large monsters.
693,0,2,2,10,10,810,4096,92,6,0,24,240,Sleeptoad,A toad that releases sleeping gas on impact. Its effect is potent enough to put down even large monsters.
694,0,2,2,10,10,811,4096,92,25,0,30,300,Nitrotoad,A toad that secretes an explosive gel on impact. The blast is strong enough to stagger even large monsters.
695,0,2,2,10,10,812,4096,95,0,0,12,120,Wiggler,"A creature from the Coral Highlands. Match its eye level to put it at ease, allowing you to approach it."
696,0,2,3,10,10,813,4096,95,4,0,180,1800,Wiggler Queen,A rare creature that appears only on moonlit nights. Watching it dance on the breeze is a truly magical sight.
697,0,2,1,10,10,814,4096,94,2,0,10,100,Vigorwasp,"An insect that collects restorative nectar in its body, releasing it in a cloud when struck."
698,0,2,1,10,10,815,4096,94,2,0,40,400,Giant Vigorwasp,An insect that stores a highly concentrated nectar which leaves a restorative cloud when released.
699,0,2,2,10,10,816,4096,95,6,0,7,70,Flying Meduso,A native to the Coral Highlands that moves by riding the wind. Found in areas with the strongest breezes.
700,0,2,1,10,10,817,4096,94,10,0,6,60,Carrier Ant,"Ants that are known to carry about all sorts of items, including, rarely, large monster materials."
701,0,2,1,10,10,818,4096,94,11,0,25,250,Hercudrome,A large beetle with impressive horns. Hercudromes only inhabit seven specific spots in the Ancient Forest.
702,0,2,1,10,10,819,4096,94,4,0,200,2000,Gold Hercudrome,"A glistening golden beetle, thought to bring good fortune. It only appears at night."
703,0,2,3,10,10,820,4096,94,5,0,500,5000,Prism Hercudrome,"A shiny, rainbow-colored beetle. Due to its crepuscular nature, it is only usually seen at dawn and dusk."
704,0,2,1,10,10,821,4096,94,2,0,8,80,Emperor Hopper,"A grasshopper as big as its moniker would suggest. Its swift, frenetic jumps make it hard to capture."
705,0,2,3,10,10,822,4096,94,1,0,10,100,Tyrant Hopper,"This previously docile, herbivorous insect underwent phase variation to become a vicious carrion-eater."
706,0,2,1,10,10,823,4096,94,4,0,12,120,Flashfly,"An insect that emits a bright flash when struck, which is brighter when in a swarm. The flash blinds monsters."
707,0,2,2,10,10,824,4096,94,11,0,25,250,Grandfather Mantagrell,"A creature that rides air currents to float in midair. Weak to impacts, one good blow will bring it down."
708,0,2,1,10,10,825,4096,94,10,0,8,80,Iron Helmcrab,"A crustacean found in muddy terrain. It frequently carries hard objects, and occasionally drops piercing pods."
709,0,2,2,10,10,826,4096,94,0,0,11,110,Soldier Helmcrab,"A crustacean native to the Rotten Vale. They travel in large packs, stripping meat from carcasses."
710,0,2,3,10,10,827,4096,94,12,0,240,2400,Emerald Helmcrab,A beautiful crustacean usually seen during inclement weather. It's said to be rarer than its gem namesake.
711,0,2,1,10,10,828,4096,95,4,0,12,120,Whetfish,A fish with a dorsal fin hard enough to be used to sharpen weapons.
712,0,2,3,10,10,829,4096,95,4,0,120,1200,Great Whetfish,A jumbo-sized Whetfish. Its dorsal fin surpasses even whetstones in its sharpness.
713,0,2,1,10,10,830,4096,95,7,0,150,1500,Gastronome Tuna,A fish that eats anything— allowing you to sometimes get items from its stomach.
714,0,2,3,10,10,831,4096,95,7,0,400,4000,Great Gastronome Tuna,A jumbo-sized Gastronome Tuna. Its ravenous diet has ballooned it into the king of gluttons.
715,0,2,3,10,10,832,4096,95,3,0,180,1800,King Marlin,"A fish with a jaw shaped like a sword. Inhabits warm waters, and cannot be seen during cold nights."
716,0,2,3,10,10,833,4096,95,3,0,560,5600,Great King Marlin,A jumbo-sized King Marlin. Its overwhelming size makes it seem like a different species entirely.
717,0,2,2,10,10,834,4096,95,4,0,30,300,Goldenfish,"A rare fish that glitters as if it was actual gold. Its scales can fetch the same price as gold, too!"
718,0,2,2,10,10,835,4096,95,0,0,60,600,Platinumfish,"A rare fish that shines like platinum, with glimmering scales just as valuable."
719,0,2,3,10,10,836,4096,95,4,0,150,1500,Great Goldenfish,"A jumbo-sized Goldenfish. Not only is it bigger, its color and luster rival the finest craftsman's art."
720,0,2,3,10,10,837,4096,95,0,0,300,3000,Great Platinumfish,"A jumbo-sized Platinumfish. Not only is it bigger, its color and luster rival the finest craftsman's art."
721,0,2,1,99,99,838,4096,95,4,0,20,200,Goldenfry,"A small, rare fish that glitters like gold, and whose beautiful scales sell for just as much."
722,0,2,3,99,99,839,4096,95,4,0,200,2000,Great Goldenfry,"A jumbo-sized Goldenfry. Not only is it bigger, its color and luster rival the finest craftsman's art."
723,0,2,1,10,10,840,4096,95,7,0,15,150,Sushifish,A fatty fish popular among hunters. Its scales are rich in nutrients and can restore health.
724,0,2,3,10,10,841,4096,95,7,0,150,1500,Great Sushifish,A jumbo-sized Sushifish. Generously plump from its bountiful supply of food.
725,0,2,2,10,10,842,4096,95,14,0,22,220,Gunpowderfish,A fish that smells of gunpowder. Its unique scales can be used as explosive powder.
726,0,2,3,10,10,843,4096,95,14,0,170,1700,Great Gunpowderfish,A jumbo-sized Gunpowderfish. Greater in size and volatility. Handle with extreme care.
727,0,4,4,99,99,865,0,66,5,0,100,1000,Antidote Jewel 1,A decoration that enhances the Poison Resistance skill.
728,0,4,4,99,99,866,0,66,9,0,100,1000,Antipara Jewel 1,A decoration that enhances the Paralysis Resistance skill.
729,0,4,4,99,99,867,0,66,6,0,100,1000,Pep Jewel 1,A decoration that enhances the Sleep Resistance skill.
730,0,4,5,99,99,868,0,66,4,0,400,4000,Steadfast Jewel 1,A decoration that enhances the Stun Resistance skill.
731,0,4,4,99,99,869,0,66,25,0,100,1000,Antiblast Jewel 1,A decoration that enhances the Blast Resistance skill.
732,0,4,4,99,99,870,0,66,7,0,100,1000,Suture Jewel 1,A decoration that enhances the Bleeding Resistance skill.
733,0,4,4,99,99,871,0,66,7,0,100,1000,Def Lock Jewel 1,A decoration that enhances the Iron Skin skill.
734,0,4,5,99,99,872,0,68,0,0,400,4000,Earplug Jewel 3,A decoration that enhances the Earplugs skill.
735,0,4,5,99,99,873,0,67,0,0,400,4000,Wind Resist Jewel 2,A decoration that enhances the Windproof skill.
736,0,4,5,99,99,874,0,67,10,0,400,4000,Footing Jewel 2,A decoration that enhances the Tremor Resistance skill.
737,0,4,4,99,99,875,4096,0,11,0,100,1000,Fertilizer Jewel 1,A decoration that boosts Dungmaster skills.
738,0,4,4,99,99,876,4096,0,0,0,100,1000,Heat Resist Jewel 2,A decoration that boosts Heat Guard skills.
739,0,4,6,99,99,740,0,66,1,0,400,4000,Attack Jewel 1,A decoration that enhances the Attack Boost skill.
740,0,4,5,99,99,877,0,66,7,0,400,4000,Defense Jewel 1,A decoration that enhances the Defense Boost skill.
741,0,4,5,99,99,878,0,66,2,0,400,4000,Vitality Jewel 1,A decoration that enhances the Health Boost skill.
742,0,4,5,99,99,879,0,66,2,0,400,4000,Recovery Jewel 1,A decoration that enhances the Recovery Speed skill.
743,0,4,4,99,99,880,0,66,1,0,100,1000,Fire Res Jewel 1,A decoration that enhances the Fire Resistance skill.
744,0,4,4,99,99,881,0,66,3,0,100,1000,Water Res Jewel 1,A decoration that enhances the Water Resistance skill.
745,0,4,4,99,99,882,0,66,0,0,100,1000,Ice Res Jewel 1,A decoration that enhances the Ice Resistance skill.
746,0,4,4,99,99,883,0,66,4,0,100,1000,Thunder Res Jewel 1,A decoration that enhances the Thunder Resistance skill.
747,0,4,4,99,99,884,0,66,14,0,100,1000,Dragon Res Jewel 1,A decoration that enhances the Dragon Resistance skill.
748,0,4,5,99,99,885,0,66,19,0,400,4000,Resistor Jewel 1,A decoration that enhances the Blight Resistance skill.
749,0,4,5,99,99,853,0,66,1,0,400,4000,Blaze Jewel 1,A decoration that enhances the Fire Attack skill.
750,0,4,5,99,99,854,0,66,3,0,400,4000,Stream Jewel 1,A decoration that enhances the Water Attack skill.
751,0,4,5,99,99,855,0,66,0,0,400,4000,Frost Jewel 1,A decoration that enhances the Ice Attack skill.
752,0,4,5,99,99,856,0,66,4,0,400,4000,Bolt Jewel 1,A decoration that enhances the Thunder Attack skill.
753,0,4,5,99,99,857,0,66,14,0,400,4000,Dragon Jewel 1,A decoration that enhances the Dragon Attack skill.
754,0,4,5,99,99,886,0,66,5,0,400,4000,Venom Jewel 1,A decoration that enhances the Poison Attack skill.
755,0,4,6,99,99,887,0,66,9,0,2000,20000,Paralyzer Jewel 1,A decoration that enhances the Paralysis Attack skill.
756,0,4,6,99,99,888,0,66,6,0,2000,20000,Sleep Jewel 1,A decoration that enhances the Sleep Attack skill.
757,0,4,6,99,99,889,0,66,25,0,2000,20000,Blast Jewel 1,A decoration that enhances the Blast Attack skill.
758,0,4,5,99,99,890,0,68,5,0,400,4000,Poisoncoat Jewel 3,A decoration that enhances the Poison Functionality skill.
759,0,4,6,99,99,891,0,68,9,0,2000,20000,Paracoat Jewel 3,A decoration that enhances the Para Functionality skill.
760,0,4,6,99,99,892,0,68,6,0,2000,20000,Sleepcoat Jewel 3,A decoration that enhances the Sleep Functionality skill.
761,0,4,6,99,99,893,0,68,25,0,2000,20000,Blastcoat Jewel 3,A decoration that enhances the Blast Functionality skill.
762,0,4,7,99,99,894,4096,0,1,0,4000,40000,Powercoat Jewel 3,A decoration that enhances the Power Functionality skill.
763,0,4,7,99,99,895,0,68,12,0,4000,40000,Release Jewel 3,A decoration that enhances the Free Element/Ammo Up skill.
764,0,4,5,99,99,858,0,66,15,0,2000,20000,Expert Jewel 1,A decoration that enhances the Critical Eye skill.
765,0,4,7,99,99,859,0,67,15,0,4000,40000,Critical Jewel 2,A decoration that enhances the Critical Boost skill.
766,0,4,5,99,99,896,0,67,15,0,400,4000,Tenderizer Jewel 2,A decoration that enhances the Weakness Exploit skill.
767,0,4,7,99,99,897,0,67,24,0,4000,40000,Charger Jewel 2,A decoration that enhances the Focus skill.
768,0,4,7,99,99,898,0,68,0,0,4000,40000,Handicraft Jewel 3,A decoration that enhances the Handicraft skill.
769,0,4,7,99,99,899,0,67,15,0,4000,40000,Draw Jewel 2,A decoration that enhances the Critical Draw skill.
770,0,4,5,99,99,900,0,67,10,0,400,4000,Destroyer Jewel 2,A decoration that enhances the Partbreaker skill.
771,0,4,5,99,99,901,0,67,4,0,400,4000,KO Jewel 2,A decoration that enhances the Slugger skill.
772,0,4,5,99,99,902,0,66,6,0,400,4000,Drain Jewel 1,A decoration that enhances the Stamina Thief skill.
773,0,4,5,99,99,903,4096,0,1,0,400,4000,Rodeo Jewel 2,A decoration that boosts Mounting skills.
774,0,4,4,99,99,904,0,67,3,0,100,1000,Flight Jewel 2,A decoration that enhances the Airborne skill.
775,0,4,6,99,99,905,0,67,1,0,2000,20000,Throttle Jewel 2,A decoration that enhances the Latent Power skill.
776,0,4,6,99,99,906,0,67,1,0,2000,20000,Challenger Jewel 2,A decoration that enhances the Agitator skill.
777,0,4,6,99,99,907,0,67,1,0,2000,20000,Flawless Jewel 2,A decoration that enhances the Peak Performance skill.
778,0,4,6,99,99,908,0,67,1,0,2000,20000,Potential Jewel 2,A decoration that enhances the Heroics skill.
779,0,4,4,99,99,909,0,66,14,0,100,1000,Fortitude Jewel 1,A decoration that enhances the Fortify skill.
